#SRC:SGRA,DATE(MJD):57850,FREQ:226.1918GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.10138905,AA,SP,-4319038976.0000,3039405056.0000,0.19312431,1.4093,0.00865134
04.10138905,PV,SP,-843671424.0000,8538711552.0000,0.05783703,-46.1657,0.05425125
04.10416675,AA,PV,-3477386496.0000,-5498077696.0000,0.02385869,4.5842,0.00498504
04.10416675,AA,SP,-4318324224.0000,3040932864.0000,0.20768720,-1.9687,0.00784523
04.10416675,PV,SP,-840937664.0000,8539011072.0000,0.11032997,6.6886,0.05421547
04.10694444,AA,PV,-3479403776.0000,-5496846848.0000,0.02201594,141.4091,0.00492620
04.10694444,AA,SP,-4317606912.0000,3042460416.0000,0.18522456,-0.2679,0.00775465
04.10694444,PV,SP,-838203392.0000,8539308544.0000,0.09903780,-59.5791,0.05417970
04.10972214,AA,PV,-3481419008.0000,-5495616512.0000,0.03621509,-56.4077,0.00495218
04.10972214,AA,SP,-4316887552.0000,3043987968.0000,0.20594102,2.2459,0.00779770
04.10972214,PV,SP,-835468608.0000,8539603968.0000,0.07572734,131.4215,0.05414394
04.11249983,AA,PV,-3483432448.0000,-5494385152.0000,0.05365681,-39.8106,0.00485742
04.11249983,AA,SP,-4316165632.0000,3045515008.0000,0.20192072,-2.5983,0.00765048
04.11249983,PV,SP,-832733440.0000,8539899904.0000,0.07352581,93.3826,0.05410842
04.11527789,AA,PV,-3485444096.0000,-5493152768.0000,0.02934760,-78.8904,0.00493150
04.11527789,AA,SP,-4315441152.0000,3047041792.0000,0.19411919,-0.8823,0.00776921
04.11527789,PV,SP,-829997824.0000,8540194816.0000,0.05385525,-103.8604,0.05407285
04.11805558,AA,PV,-3487453696.0000,-5491919872.0000,0.01718981,75.0824,0.00487993
04.11805558,AA,SP,-4314715136.0000,3048568320.0000,0.18367614,-2.5848,0.00769009
04.11805558,PV,SP,-827261696.0000,8540488192.0000,0.05232639,-27.8713,0.05403668
04.12083328,AA,PV,-3489461504.0000,-5490686464.0000,0.04049317,27.1092,0.00487913
04.12083328,AA,SP,-4313986560.0000,3050094848.0000,0.18966188,-1.0027,0.00769090
04.12083328,PV,SP,-824525184.0000,8540781056.0000,0.11584286,37.4849,0.05400094
04.12361097,AA,PV,-3491467776.0000,-5489451520.0000,0.04769268,-20.0518,0.00480858
04.12361097,AA,SP,-4313255936.0000,3051620864.0000,0.18335443,0.3991,0.00758168
04.12361097,PV,SP,-821788160.0000,8541072896.0000,0.05579654,88.8094,0.05396521
04.12638903,AA,PV,-3493471744.0000,-5488216576.0000,0.04531350,22.1966,0.00483423
04.12638903,AA,SP,-4312522752.0000,3053146624.0000,0.19223509,-0.3227,0.00762420
04.12638903,PV,SP,-819050752.0000,8541363712.0000,0.07073870,100.9460,0.05392948
04.12916672,AA,PV,-3495474176.0000,-5486981120.0000,0.03713221,13.5912,0.00485097
04.12916672,AA,SP,-4311787008.0000,3054672128.0000,0.19556167,1.2852,0.00765281
04.12916672,PV,SP,-816312896.0000,8541652480.0000,0.05042425,-27.9517,0.05389377
04.13194442,AA,PV,-3497474560.0000,-5485744640.0000,0.04742274,-23.8397,0.00480482
04.13194442,AA,SP,-4311049216.0000,3056197376.0000,0.19140978,0.4670,0.00758186
04.13194442,PV,SP,-813574592.0000,8541942272.0000,0.12259462,-11.7506,0.05385806
04.13472211,AA,PV,-3499473152.0000,-5484507136.0000,0.04441592,22.0388,0.00500080
04.13472211,AA,SP,-4310308864.0000,3057722368.0000,0.19239694,0.4773,0.00792199
04.13472211,PV,SP,-810835840.0000,8542229504.0000,0.04252939,-10.8916,0.05382236
04.13750017,AA,PV,-3501469696.0000,-5483269632.0000,0.04707183,-6.2890,0.00519915
04.13750017,PV,SP,-808096640.0000,8542517248.0000,0.11178274,36.6274,0.05378666
04.14027786,AA,PV,-3503464960.0000,-5482031104.0000,0.05335820,23.0877,0.00485975
04.14027786,AA,SP,-4308822016.0000,3060771584.0000,0.19218253,0.0727,0.00767541
04.14027786,PV,SP,-805357056.0000,8542802944.0000,0.07071860,66.7836,0.05375098
04.14305556,AA,PV,-3505457664.0000,-5480791552.0000,0.04193998,-1.0905,0.00477734
04.14305556,AA,SP,-4308075008.0000,3062295552.0000,0.19707197,-1.7888,0.00754670
04.14305556,PV,SP,-802616960.0000,8543087616.0000,0.06029055,13.8286,0.05371529
04.14583325,AA,PV,-3507449088.0000,-5479551488.0000,0.04020563,-40.9998,0.00481135
04.14583325,PV,SP,-799876480.0000,8543371264.0000,0.11900656,-27.3232,0.05367962
04.14861095,AA,PV,-3509438464.0000,-5478310912.0000,0.04412969,2.0009,0.00478645
04.14861095,AA,SP,-4306573312.0000,3065343488.0000,0.19188683,-0.7932,0.00756531
04.14861095,PV,SP,-797135552.0000,8543654400.0000,0.08649412,27.0122,0.05364396
04.39305568,AA,PV,-3677125888.0000,-5366436864.0000,0.00867155,-155.7957,0.00551801
04.39305568,AA,SP,-4231484160.0000,3198310144.0000,0.19259502,0.7536,0.00889248
04.39305568,PV,SP,-554358208.0000,8564746240.0000,0.04585481,-134.8075,0.05139786
04.39583337,AA,PV,-3678908928.0000,-5365162496.0000,0.00558172,-86.9218,0.00462579
04.39583337,AA,SP,-4230549504.0000,3199776768.0000,0.16587588,1.4012,0.00745148
04.39583337,PV,SP,-551640128.0000,8564939264.0000,0.03950607,156.8405,0.05025407
04.39861107,AA,PV,-3680727040.0000,-5363860992.0000,0.00590099,162.1285,0.00430128
04.39861107,AA,SP,-4229593344.0000,3201272832.0000,0.17625353,1.0354,0.00692649
04.39861107,PV,SP,-548866304.0000,8565133824.0000,0.06608240,70.7436,0.05017584
04.40138876,AA,PV,-3682542336.0000,-5362559488.0000,0.00702571,50.3723,0.00427641
04.40138876,AA,SP,-4228634880.0000,3202768896.0000,0.18302810,1.6965,0.00688420
04.40138876,PV,SP,-546092160.0000,8565327872.0000,0.05669533,73.2615,0.05009769
04.40416682,AA,SP,-4227673856.0000,3204264448.0000,0.17419108,-2.8873,0.00697287
04.40416682,PV,SP,-543317760.0000,8565521920.0000,0.06629070,-63.1600,0.05001962
04.40694451,AA,PV,-3686168320.0000,-5359954432.0000,0.01523601,-34.0158,0.00448233
04.40694451,AA,SP,-4226711296.0000,3205759488.0000,0.14320135,2.5263,0.00721096
04.40972221,AA,PV,-3687977728.0000,-5358650368.0000,0.00767718,-29.9084,0.00525584
04.40972221,PV,SP,-537768064.0000,8565904896.0000,0.05028166,128.8664,0.04986370
04.41249990,AA,PV,-3689785600.0000,-5357346304.0000,0.01358216,-162.9931,0.00497562
04.41249990,PV,SP,-534992736.0000,8566095360.0000,0.08973982,-29.3750,0.04978943
04.41527760,AA,PV,-3691591936.0000,-5356041728.0000,0.02098832,48.4966,0.00450599
04.41527760,AA,SP,-4223808768.0000,3210243072.0000,0.17558718,0.9758,0.00724196
04.41527760,PV,SP,-532217152.0000,8566284288.0000,0.08330868,130.8016,0.04970832
04.41805565,AA,SP,-4222836736.0000,3211736832.0000,0.17621118,-2.1654,0.00699402
04.41805565,PV,SP,-529441216.0000,8566472192.0000,0.07337153,-0.6481,0.04963406
04.42083335,AA,PV,-3695197952.0000,-5353430016.0000,0.01043801,-118.0074,0.00479512
04.42083335,AA,SP,-4221862656.0000,3213230336.0000,0.14886220,4.4931,0.00770150
04.42361104,AA,PV,-3696997632.0000,-5352122880.0000,0.01241822,-73.1355,0.00526851
04.42361104,PV,SP,-523888608.0000,8566846464.0000,0.03952088,-136.3417,0.04947526
04.42638874,AA,PV,-3698795776.0000,-5350815744.0000,0.02416710,-90.1354,0.00563537
04.42638874,PV,SP,-521111872.0000,8567031808.0000,0.05681841,-131.1967,0.04939780
04.42916679,AA,PV,-3700591872.0000,-5349507584.0000,0.00813360,-72.9246,0.00518677
04.42916679,PV,SP,-518334816.0000,8567216128.0000,0.02812977,131.5501,0.04932042
04.43194449,AA,PV,-3702385920.0000,-5348198912.0000,0.00842303,-46.5844,0.00483024
04.43194449,AA,SP,-4217943552.0000,3219200512.0000,0.16365658,-2.3117,0.00774756
04.43194449,PV,SP,-515557504.0000,8567398912.0000,0.04633976,-173.4417,0.04924311
04.43472219,AA,PV,-3704178176.0000,-5346889728.0000,0.01289304,-152.1429,0.00520578
04.43472219,AA,SP,-4216957696.0000,3220692224.0000,0.17172489,-0.9871,0.00834714
04.43472219,PV,SP,-512779936.0000,8567581696.0000,0.04920648,-15.1951,0.04916588
04.43749988,AA,PV,-3705968384.0000,-5345579520.0000,0.01480442,131.3558,0.00483933
04.43749988,AA,SP,-4215970304.0000,3222183680.0000,0.18468909,1.0937,0.00775722
04.43749988,PV,SP,-510002048.0000,8567762944.0000,0.10232334,-19.7004,0.04908873
04.44027793,AA,PV,-3707756288.0000,-5344269312.0000,0.00434026,-84.5559,0.00431572
04.44027793,AA,SP,-4214980608.0000,3223674368.0000,0.17620024,0.2836,0.00691548
04.44027793,PV,SP,-507223904.0000,8567943168.0000,0.05510760,-56.0609,0.04901165
04.44305563,AA,PV,-3709542656.0000,-5342958080.0000,0.01067924,-76.4091,0.00437960
04.44305563,AA,SP,-4213988352.0000,3225165056.0000,0.16902729,1.5411,0.00701538
04.44305563,PV,SP,-504445440.0000,8568122880.0000,0.07894258,83.5170,0.04893466
04.44583333,AA,PV,-3711326976.0000,-5341645824.0000,0.01962173,-157.6567,0.00455112
04.44583333,AA,SP,-4212994048.0000,3226655488.0000,0.18041764,-3.3877,0.00728779
04.44583333,PV,SP,-501666752.0000,8568301568.0000,0.06718926,-161.2966,0.04885773
04.44861102,AA,PV,-3713109760.0000,-5340333568.0000,0.01798346,-136.2405,0.00440350
04.44861102,AA,SP,-4211997184.0000,3228145152.0000,0.17499034,-3.2475,0.00704891
04.44861102,PV,SP,-498887808.0000,8568478720.0000,0.05443801,-157.3904,0.04878088
04.45138872,AA,PV,-3714889984.0000,-5339020288.0000,0.01478435,-73.4318,0.00519462
04.45138872,PV,SP,-496108576.0000,8568655360.0000,0.03259616,172.2514,0.04870412
