#SRC:SGRA,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.61250019,AA,SP,-791989312.0000,4734658560.0000,0.28483639,-1.3053,0.00495492
08.61527753,AA,SP,-788766144.0000,4734938112.0000,0.27654481,-0.7236,0.00496277
08.61805558,AA,SP,-785542528.0000,4735216128.0000,0.28335072,-0.1243,0.00494000
08.62083364,AA,SP,-782318528.0000,4735493632.0000,0.27892966,-0.1486,0.00495295
08.62361097,AA,SP,-779094144.0000,4735769600.0000,0.29010765,-0.3479,0.00494304
08.62638903,AA,SP,-775869248.0000,4736044544.0000,0.29478799,0.2055,0.00494742
08.62916636,AA,SP,-772644032.0000,4736318464.0000,0.29088855,-0.2420,0.00495431
08.63194442,AA,SP,-769418368.0000,4736590848.0000,0.29572492,0.8931,0.00494570
08.63472247,AA,SP,-766192256.0000,4736862720.0000,0.30522497,-0.9553,0.00493602
08.63749981,AA,SP,-762965824.0000,4737133056.0000,0.30323152,-1.2425,0.00493738
08.64027786,AA,SP,-759738944.0000,4737401856.0000,0.30110356,-0.6598,0.00493285
08.64305520,AA,SP,-756511680.0000,4737670144.0000,0.31175691,-0.6838,0.00494050
08.64583325,AA,SP,-753283968.0000,4737936896.0000,0.30574470,-0.6206,0.00493374
08.64861131,AA,SP,-750055872.0000,4738203136.0000,0.31649303,-0.7341,0.00494760
08.65138865,AA,SP,-746827392.0000,4738467328.0000,0.30819321,-0.8130,0.00493453
08.65416670,AA,SP,-743598528.0000,4738731008.0000,0.32106574,-0.1452,0.00492678
08.65694475,AA,SP,-740369152.0000,4738993664.0000,0.33141791,-0.4960,0.00492308
08.65972209,AA,SP,-737139584.0000,4739254784.0000,0.32829503,-0.1699,0.00493136
08.66250014,AA,SP,-733909504.0000,4739514880.0000,0.33707240,-0.0420,0.00492770
08.66527748,AA,SP,-730679040.0000,4739773952.0000,0.32191855,-0.7150,0.00493287
08.66805553,AA,SP,-727448192.0000,4740031488.0000,0.33794969,-0.7376,0.00492609
08.67083359,AA,SP,-724216960.0000,4740288000.0000,0.34023330,0.3192,0.00491772
08.67361093,AA,SP,-720985344.0000,4740544000.0000,0.34192184,0.4418,0.00492712
08.67638898,AA,SP,-717753344.0000,4740797952.0000,0.34426386,-0.1074,0.00492553
08.67916632,AA,SP,-714520960.0000,4741051392.0000,0.33765432,-0.1050,0.00491198
08.68194437,AA,SP,-711288192.0000,4741303296.0000,0.34896786,0.0257,0.00492970
08.68472242,AA,SP,-708055104.0000,4741554176.0000,0.35057671,-0.5885,0.00493700
08.68749976,AA,SP,-704821568.0000,4741804032.0000,0.34734620,0.1433,0.00490399
08.69027781,AA,SP,-701587648.0000,4742052864.0000,0.35619950,-0.5480,0.00491725
08.69305587,AA,SP,-698353408.0000,4742300160.0000,0.35115767,0.4524,0.00490603
08.69583321,AA,SP,-695118784.0000,4742546944.0000,0.35677884,0.1725,0.00490728
08.69861126,AA,SP,-691883776.0000,4742792192.0000,0.36941985,0.4724,0.00491102
08.70138860,AA,SP,-688648384.0000,4743036416.0000,0.37903883,-0.2199,0.00491872
08.70416665,AA,SP,-685412672.0000,4743279104.0000,0.35777266,-0.1800,0.00491651
08.70694470,AA,SP,-682176576.0000,4743520768.0000,0.36322889,0.2262,0.00490304
08.70972204,AA,SP,-678940096.0000,4743761408.0000,0.37831209,0.1210,0.00489994
08.71250010,AA,SP,-675703296.0000,4744001024.0000,0.38033882,0.2636,0.00491364
08.71527743,AA,SP,-672466112.0000,4744239616.0000,0.38416379,0.2344,0.00491838
08.90138912,AA,LM,2215840256.0000,-2694812416.0000,0.22598076,-4.1604,0.00684403
08.90138912,AZ,LM,-379141632.0000,421641856.0000,2.40841171,-6.2783,0.17030108
08.90138912,AZ,SP,-3049828352.0000,7874050560.0000,0.12460831,-68.2341,0.12656776
08.90138912,LM,SP,-2670686720.0000,7452408320.0000,0.17791130,-39.7161,0.09923562
08.90416646,AA,AZ,2596233216.0000,-3117372160.0000,0.34697555,-6.1887,0.00834644
08.90416646,AA,LM,2216354560.0000,-2695596032.0000,0.20490609,-6.4542,0.00586539
08.90416646,AZ,LM,-379878624.0000,421776064.0000,2.40691358,-6.3779,0.15211272
08.90416646,AZ,SP,-3047821824.0000,7875128832.0000,0.10300921,-142.5113,0.12629466
08.90416646,LM,SP,-2667943424.0000,7453352448.0000,0.23188095,-101.2114,0.08888738
08.90694451,AA,AZ,2597483008.0000,-3118290432.0000,0.34385813,-6.1298,0.00822862
08.90694451,AA,LM,2216867584.0000,-2696379904.0000,0.22887662,-4.2240,0.00625939
08.90694451,AA,SP,-448331104.0000,4757915648.0000,0.39009424,-1.3702,0.00481781
08.90694451,AZ,LM,-380615456.0000,421910528.0000,2.40513877,-3.3024,0.16433082
08.90694451,AZ,SP,-3045814016.0000,7876206080.0000,0.09020952,-131.2262,0.12625591
08.90694451,LM,SP,-2665198592.0000,7454295552.0000,0.07940368,-84.6095,0.09618476
08.90972257,AA,LM,2217379584.0000,-2697164032.0000,0.20119610,-4.6612,0.00576927
08.90972257,AA,AZ,2598731520.0000,-3119209216.0000,0.34657356,-5.9880,0.00822203
08.90972257,AZ,LM,-381352064.0000,422045248.0000,2.40351482,-0.6271,0.15129076
08.90972257,AZ,SP,-3043804672.0000,7877282816.0000,0.12084049,-102.9685,0.12621697
08.90972257,LM,SP,-2662452480.0000,7455237632.0000,0.13141420,-105.2574,0.08869725
08.91249990,AA,AZ,2599978752.0000,-3120128256.0000,0.35038139,-5.6356,0.00819542
08.91249990,AA,LM,2217890304.0000,-2697948160.0000,0.20406672,-3.0909,0.00607570
08.91249990,AA,SP,-441814752.0000,4758230528.0000,0.38800208,-0.8739,0.00481409
08.91249990,AZ,LM,-382088448.0000,422180224.0000,2.40174917,0.5732,0.15953301
08.91249990,AZ,SP,-3041793536.0000,7878359040.0000,0.26187282,-87.8238,0.12617787
08.91249990,LM,SP,-2659705088.0000,7456178688.0000,0.10709297,-118.4175,0.09368409
08.91527796,AA,LM,2218399744.0000,-2698732544.0000,0.20458910,-3.5262,0.00573897
08.91527796,AA,SP,-438556256.0000,4758386176.0000,0.38994279,-1.4651,0.00482333
08.91527796,AZ,LM,-382824672.0000,422315456.0000,2.40003985,1.5223,0.15035579
08.91527796,AZ,SP,-3039780608.0000,7879434240.0000,0.28946953,-3.4591,0.12613863
08.91527796,LM,SP,-2656955904.0000,7457118208.0000,0.18182964,-82.8396,0.08844538
08.91805530,AA,AZ,2602468864.0000,-3121968128.0000,0.34365809,-4.9923,0.00819775
08.91805530,AA,LM,2218908160.0000,-2699516928.0000,0.24644811,-4.7166,0.00720330
08.91805530,AA,SP,-435297472.0000,4758540800.0000,0.38556582,-1.4069,0.00483124
08.91805530,AZ,LM,-383560672.0000,422450976.0000,2.39757994,-13.5798,0.18835229
08.91805530,AZ,SP,-3037766400.0000,7880508416.0000,0.03212841,108.0195,0.12609922
08.91805530,LM,SP,-2654205696.0000,7458057728.0000,0.13902377,97.8664,0.11097739
08.92083335,AA,AZ,2603711744.0000,-3122888448.0000,0.35017784,-5.3438,0.00819506
08.92083335,AA,LM,2219415296.0000,-2700301824.0000,0.21566049,-3.7365,0.00658395
08.92083335,AA,SP,-432038496.0000,4758693888.0000,0.38111165,-1.4151,0.00483756
08.92083335,AZ,LM,-384296448.0000,422586720.0000,2.39625812,-8.7999,0.17187867
08.92083335,AZ,SP,-3035750400.0000,7881583104.0000,0.15107781,-24.1220,0.12605969
08.92083335,LM,SP,-2651453952.0000,7458995712.0000,0.18543158,-116.4952,0.10143667
08.92361140,AA,AZ,2604953344.0000,-3123809536.0000,0.34761419,-5.1453,0.00819071
08.92361140,AA,LM,2219921408.0000,-2701086464.0000,0.25569219,-3.2427,0.00769824
08.92361140,AA,SP,-428779296.0000,4758845952.0000,0.38531439,-0.9323,0.00484291
08.92361140,AZ,LM,-385032032.0000,422722752.0000,2.39343076,-3.9322,0.20068270
08.92361140,AZ,SP,-3033732608.0000,7882655744.0000,0.19690719,-135.1654,0.12601998
08.92638874,AA,AZ,2606193664.0000,-3124730880.0000,0.36241396,-5.1687,0.00818647
08.92638874,AA,LM,2220426240.0000,-2701871872.0000,0.21931712,-4.4238,0.00606577
08.92638874,AA,SP,-425519840.0000,4758997504.0000,0.38874524,-1.3221,0.00484833
08.92638874,AZ,LM,-385767424.0000,422859040.0000,2.39282739,-3.0234,0.15789973
08.92638874,AZ,SP,-3031713536.0000,7883727360.0000,0.18772920,86.4284,0.12598012
08.92638874,LM,SP,-2645946112.0000,7460868608.0000,0.02766338,-112.5515,0.09349008
08.92916679,AA,AZ,2607432448.0000,-3125652480.0000,0.33838590,-4.5677,0.00816301
08.92916679,AA,LM,2220929792.0000,-2702657024.0000,0.22936145,-2.2880,0.00672047
08.92916679,AA,SP,-422260160.0000,4759147008.0000,0.39380698,-0.9045,0.00484236
08.92916679,AZ,LM,-386502624.0000,422995584.0000,2.39071872,-1.9361,0.17510219
08.92916679,AZ,SP,-3029692672.0000,7884800000.0000,0.26238606,-165.5322,0.12594011
08.92916679,LM,SP,-2643190016.0000,7461804032.0000,0.06750123,-73.5511,0.10384727
