# SRC:SGRA DATE(MJD):57850 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.09583330      AA     PV  -3518542592.0000  -5570806784.0000  0.01059970     -3.2443  0.00164772
04.09583330      AA     SP  -4377012224.0000   3077152768.0000  0.07776929     -0.1478  0.00326410
04.09583330      AP     SP  -4377866240.0000   3078665472.0000  0.07313573    -12.3093  0.02490977
04.09583330      AP     PV  -3519396352.0000  -5569293824.0000  0.00761165   -149.9201  0.01261240
04.09583330      PV     SP   -858469632.0000   8647959552.0000  0.02511174    -16.5174  0.02212542
04.09861100      AA     PV  -3520581376.0000  -5569562112.0000  0.01277175     -4.5774  0.00184041
04.09861100      AA     SP  -4376280576.0000   3078700544.0000  0.08706891     -1.4602  0.00364095
04.09861100      AP     SP  -4377134592.0000   3080213248.0000  0.07166025     26.0139  0.02279052
04.09861100      AP     PV  -3521435136.0000  -5568049152.0000  0.03387189     32.7578  0.01158121
04.09861100      PV     SP   -855699264.0000   8648262656.0000  0.05674193     27.2041  0.02214016
04.10138905      AA     AP       853928.9375     -1513216.1250  0.99920078      0.3187  0.00185045
04.10138905      AA     PV  -3522618368.0000  -5568316416.0000  0.01221575      6.4443  0.00185534
04.10138905      AA     SP  -4375546880.0000   3080247808.0000  0.08658944     -1.0234  0.00366558
04.10138905      AP     PV  -3523472128.0000  -5566803456.0000  0.01778898    -45.0453  0.01118697
04.10138905      AP     SP  -4376400896.0000   3081761024.0000  0.09173719     26.7255  0.02204008
04.10138905      PV     SP   -852928448.0000   8648564736.0000  0.05000389     93.0455  0.02215487
04.10416675      AA     SP  -4374810624.0000   3081795072.0000  0.05320204     -0.9348  0.00239181
04.10416675      AA     PV  -3524653056.0000  -5567070720.0000  0.01048427      2.3598  0.00121206
04.10416675      AP     PV  -3525507328.0000  -5565557248.0000  0.03437324     41.2029  0.01711268
04.10416675      AP     SP  -4375664640.0000   3083308544.0000  0.04226423    -45.6985  0.03367635
04.10416675      PV     SP   -850157120.0000   8648865792.0000  0.00469871   -138.7658  0.02217279
04.10694444      AA     AP       854155.8125     -1513820.0000  0.99918785      0.3169  0.00184214
04.10694444      AA     PV  -3526686464.0000  -5565824000.0000  0.01184910      9.0500  0.00127632
04.10694444      AA     SP  -4374071808.0000   3083341824.0000  0.05823253     -0.4545  0.00251489
04.10694444      AP     SP  -4374925824.0000   3084855808.0000  0.04002648     13.1071  0.03192861
04.10694444      AP     PV  -3527540480.0000  -5564309504.0000  0.02964450    -21.3793  0.01625397
04.10694444      PV     SP   -847385344.0000   8649165824.0000  0.04157792     28.7772  0.02218424
04.10972214      AA     AP       854268.5000     -1514122.2500  0.99913358      0.3264  0.00186758
04.10972214      AA     SP  -4373330944.0000   3084888576.0000  0.08488694     -0.7437  0.00377681
04.10972214      AA     PV  -3528717568.0000  -5564576768.0000  0.01459273     -6.6587  0.00191665
04.10972214      AP     SP  -4374184960.0000   3086402560.0000  0.08829192    -45.4067  0.02160348
04.10972214      AP     PV  -3529571584.0000  -5563062272.0000  0.02493252    -21.5281  0.01099517
04.10972214      PV     SP   -844613184.0000   8649464832.0000  0.02778871    -77.7432  0.02223019
04.11249983      AA     AP       854380.8125     -1514424.3750  0.99918026      0.3282  0.00190038
04.11249983      AA     PV  -3530747136.0000  -5563328512.0000  0.01374341      3.9753  0.00153248
04.11249983      AA     SP  -4372587520.0000   3086434816.0000  0.07023811     -1.3737  0.00301159
04.11249983      AP     SP  -4373442048.0000   3087949312.0000  0.07000828     35.2133  0.02742491
04.11249983      AP     PV  -3531601408.0000  -5561814016.0000  0.01485034     20.1634  0.01401976
04.11249983      PV     SP   -841840512.0000   8649762816.0000  0.04864939     32.7596  0.02221353
04.11527789      AA     AP       854492.6875     -1514726.3750  0.99920111      0.3433  0.00186090
04.11527789      AA     SP  -4371842048.0000   3087981056.0000  0.06693042     -0.8168  0.00297836
04.11527789      AA     PV  -3532774656.0000  -5562079744.0000  0.01485667      1.6024  0.00151662
04.11527789      AP     SP  -4372696576.0000   3089495808.0000  0.09951931      3.3832  0.02721239
04.11527789      AP     PV  -3533628928.0000  -5560564736.0000  0.01218392    -77.1732  0.01390405
04.11527789      PV     SP   -839067392.0000   8650060800.0000  0.05377430     50.2814  0.02224253
04.11805558      AA     AP       854604.0625     -1515028.6250  0.99923429      0.4269  0.00181400
