# SRC:SGRA DATE(MJD):57850 FREQ:228.1918GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.09583330      AA     AP       840458.8750     -1507983.7500  0.99968444      0.2524  0.00185321
04.09583330      AA     PV  -3502018048.0000  -5550411264.0000  0.01033140    -25.1334  0.00166598
04.09583330      AA     SP  -4358664192.0000   3063196160.0000  0.07695355      0.9030  0.00329459
04.09583330      AP     PV  -3502858752.0000  -5548902912.0000  0.00978924   -117.5511  0.01243638
04.09583330      AP     SP  -4359504384.0000   3064704256.0000  0.07154476    -13.5495  0.02458318
04.09583330      PV     SP   -856645952.0000   8613607424.0000  0.03370090    -31.2610  0.02209022
04.09861100      AA     PV  -3504058624.0000  -5549172224.0000  0.00855826      8.8098  0.00190345
04.09861100      AA     SP  -4357947392.0000   3064738048.0000  0.09061469     -3.3218  0.00375917
04.09861100      AP     PV  -3504899328.0000  -5547663872.0000  0.01284252     38.6206  0.01126148
04.09861100      AP     SP  -4358788096.0000   3066246656.0000  0.07694604     26.8064  0.02217664
04.09861100      PV     SP   -853888832.0000   8613910528.0000  0.02816337     29.0187  0.02210493
04.10138905      AA     AP       840731.4375     -1508570.6250  0.99991365      1.1514  0.00185094
04.10138905      AA     PV  -3506097152.0000  -5547932160.0000  0.00690898    -96.4278  0.00184865
04.10138905      AA     SP  -4357229056.0000   3066279680.0000  0.08566885      0.1445  0.00364608
04.10138905      AP     PV  -3506937856.0000  -5546424320.0000  0.00984662   -128.8622  0.01123840
04.10138905      AP     SP  -4358069760.0000   3067788288.0000  0.09445754     15.0898  0.02215835
04.10138905      PV     SP   -851131328.0000   8614211584.0000  0.01514270    -29.1849  0.02211962
04.10416675      AA     PV  -3508134144.0000  -5546692096.0000  0.00546601      0.1607  0.00124150
04.10416675      AA     SP  -4356508160.0000   3067821056.0000  0.05500768      4.7581  0.00244567
04.10416675      AP     PV  -3508974848.0000  -5545183232.0000  0.02378526     -6.3921  0.01557606
04.10416675      AP     SP  -4357348864.0000   3069329920.0000  0.05274660    -41.7689  0.03067418
04.10416675      PV     SP   -848373376.0000   8614513664.0000  0.02462723    164.7950  0.02213751
04.10694444      AA     AP       841001.7500     -1509157.5000  0.99998256      0.8498  0.00184455
04.10694444      AA     PV  -3510168832.0000  -5545451008.0000  0.00625003     88.0539  0.00145234
04.10694444      AA     SP  -4355783680.0000   3069362432.0000  0.06799453      0.1042  0.00285681
04.10694444      AP     PV  -3511010304.0000  -5543942144.0000  0.02262098    -52.3122  0.01431271
04.10694444      AP     SP  -4356624896.0000   3070871552.0000  0.05374657     -1.2474  0.02813831
04.10694444      PV     SP   -845614912.0000   8614813696.0000  0.02644108    -64.3356  0.02214894
04.10972214      AA     AP       841136.1250     -1509451.2500  0.99998872     -0.4251  0.00186076
04.10972214      AA     PV  -3512201984.0000  -5544209920.0000  0.00694015      0.9289  0.00182686
04.10972214      AA     SP  -4355058176.0000   3070903040.0000  0.08246737      3.4051  0.00359367
04.10972214      AP     PV  -3513043200.0000  -5542700544.0000  0.00853112     48.7696  0.01150147
04.10972214      AP     SP  -4355898880.0000   3072412928.0000  0.09161742    -37.7186  0.02261584
04.10972214      PV     SP   -842855936.0000   8615112704.0000  0.02376284    -45.3878  0.02219483
04.11249983      AA     AP       841269.9375     -1509745.0000  0.99974676      0.0302  0.00188074
04.11249983      AA     PV  -3514233600.0000  -5542966784.0000  0.01162893    -24.1897  0.00160239
04.11249983      AA     SP  -4354329600.0000   3072443648.0000  0.07217706     -0.8300  0.00314357
04.11249983      AP     PV  -3515074816.0000  -5541456896.0000  0.01807389     -4.8264  0.01327917
04.11249983      AP     SP  -4355171840.0000   3073953280.0000  0.06719976     17.7216  0.02601026
04.11249983      PV     SP   -840096576.0000   8615411712.0000  0.03914402     74.3004  0.02217819
04.11527789      AA     AP       841403.1875     -1510038.6250  0.99981399     -0.9272  0.00188683
04.11527789      AA     PV  -3516262656.0000  -5541724672.0000  0.01428509    -41.3498  0.00149025
04.11527789      AA     SP  -4353600000.0000   3073984256.0000  0.06599283     -1.8540  0.00292153
04.11527789      AP     PV  -3517104384.0000  -5540213760.0000  0.01788609   -107.6964  0.01436491
04.11527789      AP     SP  -4354441216.0000   3075494144.0000  0.08953200      2.5266  0.02811826
04.11527789      PV     SP   -837336768.0000   8615707648.0000  0.03917457     98.6863  0.02220714
04.11805558      AA     AP       841535.8750     -1510332.5000  0.99972468      1.5522  0.00182061
04.11805558      AA     PV  -3518290432.0000  -5540480512.0000  0.01382179      3.3464  0.00148091
04.11805558      AA     SP  -4352866816.0000   3075524096.0000  0.06851355     -1.1673  0.00289753
04.11805558      AP     PV  -3519131648.0000  -5538969600.0000  0.01737421     45.8245  0.01396536
04.11805558      AP     SP  -4353708032.0000   3077034496.0000  0.05764827     31.9770  0.02731381
04.11805558      PV     SP   -834576512.0000   8616004608.0000  0.03929638     47.1147  0.02220735
04.12083328      AA     AP       841668.1250     -1510626.6250  1.00003687      0.4408  0.00180886
04.12083328      AA     PV  -3520316160.0000  -5539235328.0000  0.01271635     16.7021  0.00142596
04.12083328      AA     SP  -4352131584.0000   3077063936.0000  0.06696983      0.4300  0.00278631
04.12083328      AP     PV  -3521157376.0000  -5537725440.0000  0.02470112    -17.2862  0.01443838
04.12083328      AP     SP  -4352973312.0000   3078574592.0000  0.06461361      6.2625  0.02820371
04.12083328      PV     SP   -831815680.0000   8616299520.0000  0.03578364     -1.3852  0.02222193
04.12361097      AA     AP       841799.7500     -1510920.6250  0.99987216     -0.3501  0.00179512
04.12361097      AA     PV  -3522339840.0000  -5537990656.0000  0.01292682    -11.7167  0.00187188
04.12361097      AA     SP  -4351394304.0000   3078603520.0000  0.08941239      1.3405  0.00365277
04.12361097      AP     PV  -3523181568.0000  -5536479232.0000  0.02476491     45.3738  0.01093702
04.12361097      AP     SP  -4352236544.0000   3080114688.0000  0.07665885    -27.5795  0.02133456
04.12361097      PV     SP   -829054592.0000   8616593408.0000  0.03076051     46.9739  0.02223643
04.12638903      AA     AP       841930.8750     -1511214.6250  0.99994661      0.4564  0.00181298
04.12638903      AA     SP  -4350654976.0000   3080143104.0000  0.08573004     -4.3962  0.00362987
04.12638903      AP     PV  -3525203712.0000  -5535233024.0000  0.01333708     -6.8523  0.01113337
04.12638903      AP     SP  -4351496192.0000   3081654016.0000  0.09792166     18.0218  0.02170649
04.12638903      PV     SP   -826292864.0000   8616888320.0000  0.06082346     41.7670  0.02227173
04.12916672      AA     AP       842061.5000     -1511508.8750  0.99972846     -0.2657  0.00181603
04.12916672      AA     PV  -3526381568.0000  -5535498240.0000  0.01325359     12.8110  0.00181435
04.12916672      AA     SP  -4349912576.0000   3081682176.0000  0.08130040     -2.1597  0.00354149
04.12916672      AP     PV  -3527223552.0000  -5533986304.0000  0.01020732     43.3478  0.01146036
04.12916672      AP     SP  -4350754816.0000   3083193344.0000  0.09636008      7.4300  0.02236263
04.12916672      PV     SP   -823530880.0000   8617179136.0000  0.04008257    -51.4299  0.02233066
04.13194442      AA     AP       842191.5625     -1511803.0000  0.99956978     -0.0629  0.00180864
04.13194442      AA     PV  -3528399616.0000  -5534249984.0000  0.01414598    -19.5178  0.00151352
04.13194442      AA     SP  -4349168128.0000   3083220736.0000  0.06646044     -2.6879  0.00294175
04.13194442      AP     PV  -3529241856.0000  -5532738048.0000  0.02073920     16.6678  0.01370974
04.13194442      AP     SP  -4350010368.0000   3084732416.0000  0.07121776    -21.7181  0.02663361
04.13194442      PV     SP   -820768384.0000   8617470976.0000  0.01071569     52.9097  0.02227990
04.13472211      AA     AP       842321.0625     -1512097.3750  1.00016735      0.4430  0.00179935
